Labels,URLs
phishing,http://secure.alert-verification.cgi-bin.6654165479812865415635414241624545413241641565641d416.confirm.robweb.com.br/secure/ad028666a4681e07ad274dd9c4d4964e/?cmd=_home&dispatch=52ba9a66b066f3fae366ce3c49673d7952ba9a66b066f3fae366ce3c49673d79
legitimate,https://www.workthesystem.com/about-the-method/
legitimate,https://heckmanequation.org/top-20-resources/
phishing,http://plaifontonnaw.com/forum/Themes/babylon/
phishing,http://static.16.1.76.144.clients.your-server.de/logon.htm
legitimate,https://www.sas.org.uk/news/beach-cleans/big-spring-beach-clean-17-lead-community/
legitimate,https://www.jonasclub.com/gdpr
legitimate,http://www.neworleansonline.com/news/2012/jul/womensfinalfour.html
legitimate,https://mintj.com/msm/document/transactions/?adv=_991__1dnw4a6eqjr172cvzv040wy45c
phishing,http://eugenhriscu.ro/a.txt/sec.paypal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c743c3aa0128c2aea0a75616d5c39348c743c3aa0128c2aea0a75616d5c39348
legitimate,https://pro-essay-writer.com/blog/essay-mistakes
legitimate,"https://hospicefoundation.org/shop-hfa/products?mediatype=39,%2044"
legitimate,https://elag.org/2017/11/28/call-for-proposals-pre-conference-bootcamps-elag-2018/amp/
legitimate,http://www.sil.org/iso639-3
phishing,https://ser-opt8127.com/signin/en/webapps/
legitimate,https://pwnparis.net/events/1667-pwn-paris-speaker-dinner-le-senat.html
legitimate,https://taxfoundation.org/publications/show/151.html
legitimate,http://www.hueber.de/seite/pg_index_jav
legitimate,https://www.nuffic.nl/onderwerpen/stagiair-online-communicatie/
phishing,http://business-eb.client88244109-form.bbt.com.mainid.sh/clients/form/b_form.jsp
phishing,http://www.cartes-livres-anciens.com/catalogues/paypal.com/fr
legitimate,https://www.colorhexa.com/bf6d5a
legitimate,https://fiata.com/about-fiata/contact/contact-hans-guenther-kersten.html
phishing,http://casinocashbonus.ca/images/eBayISAPIdllViewItemitem270773957619.php
legitimate,https://www.citicards.com/cards/credit/application/flow.action?app=unsol&sc=6hxzel27&m=243s000006w&b=a&id=3006
phishing,http://clinicadentalchiriboga.cl/libraries/geshi/geshi/ppl/
legitimate,https://www.deltadental.com/grinmag/us/en/ddins/2018/winter/dental-health-in-retirement-dr-dill.html
phishing,http://coord.cc/msn.com/msn-live-mesenger-comfr/695634756374567436534654356834/msn.com/
phishing,http://www.ourleds.com/lc11aa/1555/
phishing,http://business-eb.client5327143-form.bbt.com.portid.cn/clients/form/b_form.jsp
legitimate,https://tattly.com/collections/rob-hodgson
phishing,http://durban-house.com/~golfproi/flashcard/skins/tag/wab/
phishing,http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e2636.alblasserdaminbeeld.nl/af827c8945498a7d6e4377375c853948/
phishing,http://www.paypal.com.r9uag7voa2l6j1xc.status2.com.ve/cmd-confirm/login.php?login&login_email=louyg
legitimate,http://jdbi.org/apidocs/org/jdbi/v3/core/statement/binding.html
phishing,http://forlove.space/ssl3
legitimate,https://www.shell.us/careers/employer-awards/_jcr_content/par/textimage_65bc.disclaimer.html/ahr0chm6ly93d3cuz2xhc3nkb29ylmnvbs9bd2fyzc9czxn0lvbsywnlcy10by1xb3jrluxtvf9lutasmtkuahrt/go.html
phishing,http://alycate.com/live/online/
phishing,http://zx.huaue.com/seguranca-bradesco/
legitimate,http://www.meilleurduweb.com/?rep_rubrique=rubriques&page_centre=sitesrubrique&categorie=emploi&phpsessid=2a0c393e8ca39f25a4721c7d151e4f7f
phishing,http://v7525h636h2bnriai37v.biz/sc/saw-cgi
phishing,http://www.fara-belchatow.pl/wp-content/upgrade/M2u/M2ULogin.doaction=Login.html
phishing,http://successexcel.crazyfreehost.com/DQo8IS0tIGwzOS5tZW1iZXIuYmYxLnlhaG9vLmNvbSBUaHUgU2VwIDEwIDE0OjIwOjE3IFBEVCAyMDE1IC0tPg==/index.html
legitimate,https://www.developpez.net/forums/showthread.php?t=1385898
phishing,http://www.actressmariaparis.com/wp-includes/acces/ya2/
legitimate,http://www.interlog.com/~james/neworder.html
phishing,http://www.mediaexpertsshop.co.uk/wp-content/soft/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=abuse@hotmil.com&.rand=13InboxLight.aspx?n=17742564
phishing,http://paypal.com.cgi-bin.webscr.cmd.login.webapps.mpp.home.billing.active.home.45588954477889965565411455778989965555.9878568996322254458.burgascleaning.co.uk/985215789635699854662323655568/376c53ca18f89a6c725adbf2d5597d66/Fullz.html
phishing,http://bit.ly/1N3mVDx
legitimate,http://www.murdoch.edu.au/school-of-psychology-and-exercise-science/research/psychology-research/why-students-choose-to-study-psychology/
legitimate,https://www.scmp.com/video/world/2087485/syrian-president-bashar-al-assad-we-never-used-our-chemical-arsenal
phishing,http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_login-run&dispatch=352ddea7ce0392612e3fb386a5e74e71352ddea7ce0392612e3fb386a5e74e71
legitimate,https://www.teleflora.com/birthday-flowers/birthday-flowers-1/birthday-flowers-2/quinceanera?catid=cat210060
phishing,http://www.stickers-flowers.ru/lui/img/dir/bfbc1/dir/car.php?cmd=_account-details&dispatch=bc9e6a0cbad86e31651491a7556bbc47cad67ee9&session=d1076a4620add8ff6f8c624a2c5b752a
phishing,http://cgi.ebay.com.lolihy.com/ws/eBayISAPI.dll?cfom=09555749966834677495680510320325052263942092062985307
legitimate,https://eforosh.com/ind/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%b5%d9%86%d8%b9%d8%aa%db%8c-c-p10
phishing,http://zffvdt.tk/taobao/com/web.html
legitimate,https://www.codexworld.com/php-tips-tricks-hacks-every-programmer-should-know/
legitimate,https://www.morgancommunities.com/apartments/oh/cincinnati/lakeshore-drive/
legitimate,http://www.llu.edu/research-affairs/grants-guide/manage-the-finances.page
legitimate,http://www.volkswagenag.com/content/vwcorp/content/en/innovation/driver_assistance.html
legitimate,https://www.hdfgroup.org/solutions/hdf-kita/hdf-kita-overview/
phishing,http://mtvyouth.com/www.paypal.com/info/cgi-login/9212020291001020100300D02D002A00D02100DA0G0QFS112845QERN/error_login.html
phishing,http://www.grandes-portes.com/~menaraen/Ecommerce/paypal-com-br/update-account/verified-by-visa/
phishing,http://registroinfobr.de.vu/cardnetcadastro/cadastro/index.php
legitimate,https://www.biblegateway.com/verse/es/salmos+66:5
legitimate,http://eurocities.eu/eurocities/allcontent&sector=isswspo-9yedu2
phishing,http://mindpooltechnology.com/wp-content/plugins/get-the-image/readme/
phishing,http://www.autosfiesta.info/pub/content/neee/c/ind.html?bankofamerica.com%2Findex.jsp
phishing,http://bonus.congratulazioni.TZN5ns0fPy.keresteciler.org.tr/congratulazioni/
legitimate,https://theodi.org/service/consultancy/need-help-or-advice-heres-where-to-start/page/2
phishing,http://220-135-238-25.HINET-IP.hinet.net/update/banking.cgi/index.html?link=Bestatigen&ref=12535
phishing,http://paypal.fr.cgi-bin.webscr.login-run.login.bank.oacleaning.com/login-submit&dispatch=5885d80a13c0db1fa798f5a5f5ae42e779d4b5655493f6171509c5b2ec019b86/
legitimate,http://prisonstudies.org/country/monaco
phishing,http://www.businessguideonit.com/boss2/pshywire/index.php
phishing,http://jofingroup.com/data=
legitimate,https://www.eway.com.au/secure-site-seal/?i=11&se=7&pid=c91f0103-1d4f-475f-8d51-2d7aa9ccd550&theme=1
legitimate,https://www.hluce.org/files/documents/lsnewsletter2014.pdf/
legitimate,https://www.cambridgesoft.com/login/default.aspx?returnurl=https%3a%2f%2fscistore.cambridgesoft.com%2f%2fscistorewishlistajaxpage.aspx%3fuserid%3d0%26itemid%3d7016%26itemqty%3d1%26ajax%3d0%26goto%3dhttp%3a%2f%2fscistore.cambridgesoft.com%2fgeneral_utilities%2felectronic_notebooks
phishing,http://clinicadentomax.cl/documentation/favorite/favorite/auth.php
legitimate,https://www.achema.de/besucherservice/unser-service/achema-partnering.html
legitimate,https://www.landeskirche-hannovers.de/evlka-de/wir-ueber-uns/landeskirchenamt/abteilung-1/referat-11
legitimate,http://ungcjn.org/activities/forum/index.html
legitimate,https://www.channeldigital.co.uk/portfolio/prospect-house.html
legitimate,http://www.wsl.ch/lud/chelsa/downloads.html
phishing,http://www.verificado-pt.net
phishing,http://business-eb.client81931134-form.bbt.com.mainid.tw/clients/form/b_form.jsp
phishing,http://sexo.camorg.net/finance/strong
legitimate,https://www.kronos.com/resources/top-10-reasons-join-kronos-workforce-ready-partner-network
legitimate,https://www.secutix.com/le-stade-de-france-paiement-partage/
phishing,http://login.ghsistema.com/pagflex/src/doc/G6m4il/G001G0012.html
phishing,http://paypal.com.cgi-bin.webscr.nageshpropertiesgoa.com/f7e53b60f6e85c37f107225b162787c9
legitimate,https://jimihendrix.store/collections/vinyl
legitimate,http://www.musc.edu/psychiatry/faculty/henggelers.htm
legitimate,http://www.naturallivingideas.com/13-amazing-benefits-cocoa-butter/
phishing,http://www.services-forums-runescape-com-39814915425.tk/
phishing,http://wellsfargoreadmessage.com/
legitimate,https://topdocumentaryfilms.com/category/crime-conspiracy/page/13/
phishing,http://onlinesession-812414223.natwest.com.member48.cn/updatemode/userdatadirectory/start.aspx
legitimate,http://simplepie.org/wiki/reference/simplepie_caption/get_text
phishing,http://jz1388.com/
phishing,http://www.rooferexpert.com/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/1ad360772ccd21683d7bbc195d281752/
phishing,http://outlook.jelastic.regruhosting.ru/
phishing,http://www.harness21.com/bbs/ezset/online/verify-v1.php
legitimate,http://atlas.ch/blog/?author=1942
legitimate,https://www.etf.com/user/login?destination=/sections/podcasts.html
phishing,http://200.180.155.204/www.poste.it/conterr.html
legitimate,http://open-access.net/twitter.com/antoninospin/
legitimate,https://www.sita.aero/resources/blog/collaboration-fundamental-to-aviation-cybersecurity
phishing,http://www.roofmont-fm.cz/images/phocagallery/2010/thumbs/pulign/a4acb652b96087fb83234d3662ff9ee6/Processing.php
legitimate,https://www.moosejaw.com/block.html?url=l3byb2r1y3qvcgvhcmwtaxp1bwktbwvulxmtec0tywxwlwxhdw5jac1pas1zag9lxzewmza5mjiwpw==&uuid=e0f0f550-3185-11e9-8417-63c40918e212&vid=
legitimate,http://www.thrivent.com/trinitybillings/divineservice?origdomain=gtm:www.lutheransonline.com;
phishing,http://jkghjkhjnmn.com/paypal.co.info.com.nz.au/&sa=U&ei=vr4BU
phishing,http://mail.garagedoorrepairconyers.net/2013gdocs
legitimate,https://www.bilanz.ch/unternehmen/nestle-beisst-sich-mars-und-hershey-die-zahne-aus
legitimate,https://www.swiss-architects.com/de/projects/view/motel-one-zurich
legitimate,http://myvps.ru/
phishing,http://bahriyeli.com.tr/class/tpl/internals/libertyreserve/login/en/account/profile/signon.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5a0a69b9ad78a6d75ed04a004ee031d10a0a69b9ad78a6d75ed04a004ee031d10
phishing,http://rdp.cm/beltt/drpbxx/drpbxx/index.php
phishing,http://cleaningservicepalmsprings.com/wd-mAil-aji/4d6eb910d813d63f8ce6920556f7ed95/
phishing,http://103.15.232.42/%7Elovebox/weba1izer/index.php
phishing,http://william.mclay.org/wp-content/themes/wootube/en-us/Lite/tryaol/
phishing,http://online.bbt.com.onlineservlet_id27081879.idissp.hk/cbus/
legitimate,http://www.ernet.in/hi/styleswitcher/switch/berry/custom/default?destination=circulars
phishing,http://bit.ly/GVXLHT
legitimate,https://greatnonprofits.org/organizations/view/a-light-of-sonshine/page:1
phishing,http://santanderttb.com/abbey/abbey.html
legitimate,https://samsclass.info/123/quiz/binary6-subnets-24-26.pdf
phishing,http://apa4549frc6527.squashabc.com.br/lis/
legitimate,https://www.assurpeople.com/assurance-auto-audi
phishing,http://www.channelink.co.za/wale/login/
legitimate,https://dnbrokers.net/axons-org/
legitimate,http://chime.in/community/movies
legitimate,https://commun.it/blog/do-it-all-with-commun-it-thanks-to-our-new-scheduling-feature/
legitimate,https://www.vvs.de/schlagwoerter/tag/webpage/word/st%c3%b6rungen%20von%20aufz%c3%bcgen%20und%20rolltreppen/
legitimate,https://www.theepochtimes.com/nsa-metadata-program-was-already-ruled-illegal-so-why-is-congress-still-fighting-over-it_1366811.html
legitimate,https://www.thenorthface.com/shop/mens-jackets-vests-fleece?cm_sp=hphero-_-homepage-_-f18fleecem&banner=f18fleecem.homepage.fall2018.hphero
legitimate,http://www.deezer.com/embedded/small-widget-v2.swf?idsong=246645&colorbackground=0xffffff&textcolor1=0xffffff&colorvolume=0xffffff&autoplay=0
legitimate,https://www.dawn.com/news/1459053/auto-sector-to-cut-output-as-sales-slump
legitimate,https://commerceguys.com/comment/369
legitimate,https://memoirsofagreatlady.com/2016/11/that-time-i-went-to-faith-tabernacle.html
phishing,http://www.foodntop.com/bbs/icon/www.bnonline.fi.cr/IB_Personal.aspx.htm
legitimate,http://www.fluentd.org/doc/plugin.html
legitimate,http://christinatopacio.com/blog/profresh/2011/10/25/color-blocking-party-face
legitimate,https://www.themely.com/10-free-educator-teacher-wordpress-themes-2018/education-park-theme/
phishing,http://feedbackforum-m-ebay-co-uk.stickersmakeyoufaster.com/544f8b0f2bd67e805228399afd98732e/f8f89584b88a65edf3feff87f555394b/10a170a03af96cfad16754f3a3351cf7/?pagein=http://www.ebay.co.uk/itm/Vintage-Redex-Oil-Can-Dispenser-Petrol-castrol-shell-/12131039
phishing,http://servidia.info/Fr/admin-secure/login/account-run-paypal/Client-paypal/Login-add/
phishing,http://www.acvalvealliance.com/wp-content/gallery/rotech/thumbs/customer.ibc.htm
phishing,http://nabacdesign.com/images/line/a3708ff111e58e13de55b37dc9a6f51c/webscr.php
legitimate,https://www.workiva.com/resources/future-financial-reporting-survey-2017
phishing,http://www.marketplace29ad.com/img/demopage/bless/ggdc/
legitimate,https://ccdcoe.org/library/publications/cyber-war-in-perspective-russian-aggression-against-ukraine
phishing,http://casashoprs.com.br/images/hfu7.php
legitimate,https://www.curaytor.com/blog
phishing,http://www.hmc.cl/2011//includes/BB/OTAC.php
legitimate,https://www.pacegallery.com/artists/166/hai-bo
legitimate,http://www.ucdenver.edu/academics/colleges/medicalschool/programs/molbio/faculty/bradforda/pages/bradforda.aspx
legitimate,https://www.police.qld.gov.au/programs/cscp/documents/stock_squad.pdf
legitimate,https://www.ecreativeworks.com/blog/category/uncategorized/
phishing,http://carlosguevaraarquitectura.com/wp-content/themes/twentyten/images/headers/images/pl/imotion/7458574/PayPal/reboot.php
phishing,http://www.remorquesfranc.net/2fa01ec9161cc27425ab289873bc94f9/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e3fcab589f959b75cfae35461c0f960173fcab589f959b75cfae35461c0f96017
legitimate,https://www.iges.or.jp/files/about/pdf/2010_fs.pdf
phishing,http://mackrosites.com/wp-admin/maint/newser/frebox158418/defbbed89d778a8af7f754abec08e9b3
legitimate,https://www.newamericaneconomy.org/index.php
legitimate,https://creativepool.com/digital-account-management-jobs-in-botswana
legitimate,https://www.slam.org/research/learning-resources/?filter=depicted&value=5052
phishing,http://cielo1.hut3.ru/CadastroClientesCielo/Compra_de_Ouro/cadastro.html
legitimate,https://www.magellangps.com/support/contentmanager
phishing,http://skypejournal.com/2005/03/css/js/
legitimate,https://www.nike.com/hu/football/t/portug%c3%a1l-v%c3%a1logatott-2018-hazai-mez
phishing,http://www.paypal.com.738538.001gs6b9.com/cmd-confirm/login.php
legitimate,https://www.nseindia.com/live_market/dynacontent/live_watch/get_quote/getquote.jsp?symbol=welcorp
legitimate,https://www.mountainview.gov/events/default.asp?viewby=7&caldate=2/22/2019&eventdateid=27693
legitimate,https://www.vanguardngr.com/tag/boyfriend/
phishing,http://www.drillboy.co.uk/johnleslie/uploaded_files/IBlogin.html
phishing,http://www.fundecoluz.org.do/libraries/convertc/exercicfiscale2015/
phishing,http://nyctechstartup.org/femm/
phishing,http://cermcba.t35.com/Orkut/orkut.htm
phishing,http://pastehtml.com/view/az8c2p2zz.html
phishing,http://nord-marktplatz.de/myonlineaccounts2.abbeynational.co.uk/Logon.php?a=myonlineaccounts2.abbeynational.co.uk/CentralLogonWeb/Logon?action=prepare
legitimate,http://www.idefense.com/application/poi/display?id=146
phishing,http://betterrock.net/images/1/5/pp_uk_simple/webscr.php?run=login_cmd&statut=true&layout=a7d2c89b3f9e36ae8d1b6a9
phishing,https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crJr5CvpOpEbyHLDv7jINteQff4TUV3sBCgiKKK_AoC7DXp3p1CqRklSORdm0vAV6BV-dPDyVCsliQkuD4Pu4cYXp1ztMgkNKUx_oHhPvcyCw0s6ylF4QhweAREw0kRQW9Q2aBpKYBQy16cut0XhiiTqGBTsiSex3DQ_ZDZQoqCvqtHY_kT9Jopi1g2sT0H2WVeneL0U4T1nnp3GrEmfzIxsm5e-w==&attredirects=1
phishing,http://uchose.net/source/language/en/cys/paypalsort/PayPal.htm
legitimate,https://www.applyweb.com/public/contribute?s=sfuhealt&sfuhealt-designate_gift=social%20work
phishing,http://www.casinohause.com/tbna/8e7d43efee982512708b052df82879e2/
legitimate,http://www.msasafety.com/fixed-gas-%26-flame-detection/gas-detectors/s4000th-h2s-gas-detector/p/000140006700001012
phishing,http://www.redfordcharity.org/wp-includes/Text/Diff/Renderer/updateyahoo/237017096860461a5ff40ff10e90203858b8db2f/
phishing,http://www.brianmicklethwait.com/index.php?URL=http%3A%2F%2Fliiv.nl%2Fde%2Fred.html
legitimate,https://www.macpractice.com/mac-dental-software/clinical/perio
legitimate,https://mybank.cn/
phishing,http://access5536wu7472.ahsapkapilar.com/western/?security=on
phishing,http://cirugiasplasticascolombia.com/wp-content/upgrade/i/g/connect_i.php?.rand=13Inbox=&fav.1=&fid=1&fid.1=&fid.1252899642=&fid.4.1252899642=&login=&rand=13InboxLightaspxn.177425&rand.13InboxLight.aspxn.1774256418=
legitimate,https://www.affiliatly.com/af-1010587/affiliate.panel
legitimate,http://canarypete.be/index.php/cartoons?thumb_limitstart=1995
legitimate,https://www.k-asako.com/cms/?page_id=10
legitimate,http://fastspring.com/gdpr/
phishing,http://www.cavalier.in/_private/bookmark/ii.php?email=abuse@amabyss.co.uk%20&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1
legitimate,https://www.dancemagazine.com/the-unexpected-side-effects-of-losing-your-dance-gig-2470715234.html
phishing,http://xjxwood.com/nsmhsbclo/pred.htm
phishing,http://gassar.org/modules/mod_whosonline/tmpl/Atendimento~Santandernet/acesso/1_acessar.php
legitimate,https://enlightenme.com/top-10-paint-clean-up-tips/
phishing,http://mail.vintagemotorcycleshop.us/~rezultt/3D/dfc87f7d5c6d3507e8470c7ecad51a39/
legitimate,http://www.infomann.lu/index.php/formations
phishing,http://paypal.co.uk.2623.xemjy9shs4.mx/images/uk.webscr/?cmnd=_lg&
legitimate,http://www.danga.com/openid/pres/protocolflow-1.1.png
legitimate,https://www.cpradr.org/news-publications/articles/2015-07-07-administered-us-domestic-arbitration-with-the-cpr-institute-a-step-by-step-guide
